timestamp,open,high,low,close,volume
2026-02-02 12:00:00+00:00,45.619998931884766,48.810001373291016,45.5,48.472999572753906,25373999
2026-02-02 16:00:00+00:00,48.474998474121094,49.84000015258789,48.459999084472656,48.95349884033203,30763389
2026-02-02 20:00:00+00:00,48.939998626708984,49.290000915527344,48.599998474121094,48.79999923706055,9301864
2026-02-03 12:00:00+00:00,50.029998779296875,51.4900016784668,49.099998474121094,50.24020004272461,34893287
2026-02-03 16:00:00+00:00,50.2400016784668,50.275001525878906,48.43000030517578,49.060001373291016,30393975
2026-02-03 20:00:00+00:00,49.04999923706055,49.37879943847656,48.630001068115234,49.25,8748691
2026-02-04 12:00:00+00:00,49.540000915527344,49.698001861572266,47.20000076293945,47.275001525878906,26319128
2026-02-04 16:00:00+00:00,47.28499984741211,49.45500183105469,47.0,49.44599914550781,35993171
2026-02-04 20:00:00+00:00,49.44499969482422,49.68000030517578,48.56999969482422,48.59000015258789,13108845
2026-02-05 12:00:00+00:00,47.540000915527344,50.86000061035156,47.15999984741211,47.72999954223633,34042114
2026-02-05 16:00:00+00:00,47.72999954223633,49.0,46.78499984741211,48.650001525878906,52723134
2026-02-05 20:00:00+00:00,48.654998779296875,48.83000183105469,48.099998474121094,48.2599983215332,7743124
2026-02-06 12:00:00+00:00,49.060001373291016,51.220001220703125,48.83000183105469,50.06990051269531,32651110
2026-02-06 16:00:00+00:00,50.06999969482422,51.29999923706055,49.97999954223633,50.500099182128906,50701617
2026-02-06 20:00:00+00:00,50.505001068115234,50.77000045776367,50.40999984741211,50.56999969482422,8816456
2026-02-09 12:00:00+00:00,49.560001373291016,50.29999923706055,47.59000015258789,50.2401008605957,33258289
2026-02-09 16:00:00+00:00,50.244998931884766,51.220001220703125,50.2400016784668,50.79999923706055,21698459
2026-02-09 20:00:00+00:00,50.790000915527344,50.970001220703125,50.18000030517578,50.220001220703125,8212373
2026-02-10 12:00:00+00:00,50.40999984741211,50.53929901123047,47.97999954223633,48.21989822387695,23128805
2026-02-10 16:00:00+00:00,48.21500015258789,48.58000183105469,46.900001525878906,46.994998931884766,29350734
2026-02-10 20:00:00+00:00,46.9900016784668,47.224998474121094,46.76499938964844,47.13999938964844,11856432
2026-02-11 12:00:00+00:00,48.14799880981445,49.54999923706055,46.86000061035156,48.099998474121094,34005249
2026-02-11 16:00:00+00:00,48.10499954223633,48.32989883422851,47.34000015258789,47.55009841918945,45503499
2026-02-11 20:00:00+00:00,47.54999923706055,48.5,47.470001220703125,48.22999954223633,10389315
2026-02-12 12:00:00+00:00,47.79999923706055,48.95000076293945,47.42499923706055,47.54499816894531,20532305
2026-02-12 16:00:00+00:00,47.54499816894531,47.63010025024414,46.33000183105469,46.61320114135742,24547180
2026-02-12 20:00:00+00:00,46.61130142211914,46.70000076293945,46.189998626708984,46.47999954223633,28256600
2026-02-13 12:00:00+00:00,45.76250076293945,47.689998626708984,44.970001220703125,47.130001068115234,25248176
2026-02-13 16:00:00+00:00,47.13999938964844,47.57989883422851,46.77000045776367,46.8400993347168,28307622
2026-02-13 20:00:00+00:00,46.84510040283203,46.9900016784668,46.650001525878906,46.779998779296875,22403690
2026-02-17 12:00:00+00:00,45.93000030517578,46.560001373291016,45.45500183105469,46.125,18870683
2026-02-17 16:00:00+00:00,46.130001068115234,46.82989883422851,46.11000061035156,46.54999923706055,16086940
2026-02-17 20:00:00+00:00,46.540000915527344,46.63999938964844,46.06999969482422,46.20500183105469,5781424
2026-02-18 12:00:00+00:00,45.90999984741211,46.75,44.880001068115234,46.565799713134766,18039647
2026-02-18 16:00:00+00:00,46.563499450683594,46.77000045776367,45.27349853515625,45.29999923706055,14145124
2026-02-18 20:00:00+00:00,45.29999923706055,45.56999969482422,45.119998931884766,45.459999084472656,6763455
2026-02-19 12:00:00+00:00,44.93000030517578,45.16999816894531,43.91999816894531,44.744998931884766,25725258
2026-02-19 16:00:00+00:00,44.7400016784668,44.904998779296875,44.18000030517578,44.619998931884766,18914860
2026-02-19 20:00:00+00:00,44.6150016784668,44.709999084472656,44.20000076293945,44.619998931884766,6547227
2026-02-20 12:00:00+00:00,43.880001068115234,43.97999954223633,42.880001068115234,43.685001373291016,24947305
2026-02-20 16:00:00+00:00,43.685001373291016,44.38999938964844,43.2400016784668,44.23500061035156,45188154
2026-02-20 20:00:00+00:00,44.23500061035156,44.25699996948242,43.96500015258789,44.119998931884766,35056738
2026-02-23 12:00:00+00:00,44.09000015258789,44.54999923706055,43.869998931884766,44.06999969482422,20983265
2026-02-23 16:00:00+00:00,44.064998626708984,44.099998474121094,43.220001220703125,43.36000061035156,21290168
2026-02-23 20:00:00+00:00,43.3650016784668,43.65999984741211,43.18000030517578,43.64500045776367,7076103
2026-02-24 12:00:00+00:00,44.04199981689453,45.88930130004883,43.540000915527344,45.709999084472656,34977846
2026-02-24 16:00:00+00:00,45.71500015258789,46.52000045776367,45.040000915527344,46.1609001159668,84648966
2026-02-24 20:00:00+00:00,46.165000915527344,46.599998474121094,46.025001525878906,46.128299713134766,9220836
2026-02-25 12:00:00+00:00,46.04999923706055,46.619998931884766,45.51499938964844,45.71500015258789,31166744
2026-02-25 16:00:00+00:00,45.71849822998047,46.970001220703125,45.70399856567383,46.8849983215332,28399268
2026-02-25 20:00:00+00:00,46.88999938964844,46.970001220703125,46.654998779296875,46.900001525878906,24583982
2026-02-26 12:00:00+00:00,46.7859992980957,46.95000076293945,44.38999938964844,45.33000183105469,26076263
2026-02-26 16:00:00+00:00,45.31999969482422,45.6349983215332,44.90999984741211,45.20500183105469,27755716
2026-02-26 20:00:00+00:00,45.20000076293945,45.54999923706055,44.974998474121094,45.47999954223633,5276338
2026-02-27 12:00:00+00:00,44.459999084472656,46.560001373291016,44.400001525878906,45.6150016784668,30391909
2026-02-27 16:00:00+00:00,45.61000061035156,45.720001220703125,44.91999816894531,45.3849983215332,21518412
2026-02-27 20:00:00+00:00,45.3849983215332,45.65999984741211,45.3650016784668,45.60900115966797,6038139
2026-03-02 12:00:00+00:00,44.18000030517578,45.810001373291016,43.95000076293945,44.744998931884766,38395039
2026-03-02 16:00:00+00:00,44.75,45.459999084472656,44.689998626708984,45.28499984741211,26350969
2026-03-02 20:00:00+00:00,45.28499984741211,45.689998626708984,44.929901123046875,45.4900016784668,6332247
2026-03-03 12:00:00+00:00,43.349998474121094,43.45000076293945,42.13999938964844,43.0,36493240
2026-03-03 16:00:00+00:00,42.994998931884766,43.685001373291016,42.880001068115234,43.5,25106525
2026-03-03 20:00:00+00:00,43.505001068115234,43.619998931884766,43.005001068115234,43.119998931884766,8660573
2026-03-04 12:00:00+00:00,44.022499084472656,45.03680038452149,43.27000045776367,44.9900016784668,28938365
2026-03-04 16:00:00+00:00,45.0,46.125,44.619998931884766,45.935001373291016,44442662
2026-03-04 20:00:00+00:00,45.935001373291016,46.029998779296875,45.4900016784668,45.560001373291016,11406144
2026-03-05 12:00:00+00:00,44.869998931884766,46.47999954223633,44.70000076293945,45.91999816894531,26099983
2026-03-05 16:00:00+00:00,45.92499923706055,46.26499938964844,44.74409866333008,45.26499938964844,29458033
2026-03-05 20:00:00+00:00,45.26499938964844,45.9900016784668,45.189998626708984,45.94499969482422,11539991
2026-03-06 12:00:00+00:00,44.66999816894531,45.150001525878906,44.09000015258789,44.68989944458008,26052274
2026-03-06 16:00:00+00:00,44.68000030517578,45.18000030517578,44.291500091552734,44.29999923706055,22886447
2026-03-06 20:00:00+00:00,44.29999923706055,44.4900016784668,43.279998779296875,43.43000030517578,16204866
2026-03-09 12:00:00+00:00,42.69599914550781,44.220001220703125,41.63999938964844,44.1349983215332,34885509
2026-03-09 16:00:00+00:00,44.13999938964844,45.7599983215332,43.935001373291016,45.599998474121094,34769573
