timestamp,open,high,low,close,volume
2026-04-17 12:00:00+00:00,337.7300109863281,339.2699890136719,336.239990234375,337.80010986328125,9090287
2026-04-17 16:00:00+00:00,337.7650146484375,342.32000732421875,337.6944885253906,341.6099853515625,10924702
2026-04-20 12:00:00+00:00,340.8900146484375,341.3500061035156,336.6300048828125,338.260009765625,7749160
2026-04-20 16:00:00+00:00,338.260009765625,339.30999755859375,336.9049987792969,337.3900146484375,6719108
2026-04-21 12:00:00+00:00,337.68499755859375,339.3399963378906,335.739990234375,336.3800048828125,6767307
2026-04-21 16:00:00+00:00,336.3699951171875,337.0799865722656,331.4200134277344,332.2799987792969,11403557
2026-04-22 12:00:00+00:00,337.0199890136719,338.9800109863281,335.1700134277344,337.25,7300548
2026-04-22 16:00:00+00:00,337.2900085449219,339.82000732421875,336.260009765625,339.3699951171875,8416319
2026-04-23 12:00:00+00:00,341.3550109863281,341.9599914550781,338.44000244140625,339.8900146484375,6694297
2026-04-23 16:00:00+00:00,339.79998779296875,340.6968994140625,336.17999267578125,339.0,7859749
2026-04-24 12:00:00+00:00,338.7250061035156,344.3399963378906,335.3900146484375,343.0899963378906,11603225
2026-04-24 16:00:00+00:00,343.0899963378906,345.2699890136719,342.20001220703125,344.2900085449219,11016452
2026-04-27 12:00:00+00:00,345.75,351.739990234375,342.7300109863281,351.4700012207031,13682283
2026-04-27 16:00:00+00:00,351.5150146484375,353.17999267578125,350.1629943847656,350.3399963378906,9618819
